pk,shortcode,url,type,format,carousel_count,datetime_utc,date,time,day_of_week,iso_week,month,caption_length,hashtag_count,likes,comments,views,interactions,engagement_per_view,caption
3929427554803568790,DaIIYrGstCW,https://www.instagram.com/p/DaIIYrGstCW/,reel,video,,2026-06-28T10:58:46Z,2026-06-28,20:58,Sunday,2026-W26,2026-06,80,5,61,5,2303,66,0.0287,Throwback to A-Team guys at MOYTS #unimelb #momuians #studentlife #fyp #malaysia
3931331196504483662,DaO5OTmD6dO,https://www.instagram.com/p/DaO5OTmD6dO/,post,carousel,3,2026-07-01T02:00:00Z,2026-07-01,12:00,Wednesday,2026-W27,2026-07,433,5,96,6,,102,,"That’s a wrap on our MoMU Night Market! It was an evening filled with delicious Malaysian favourites, from refreshing Sparkling Ribena and Milo Dinosaur to everyone’s beloved Kaya Toast! Combined with great company and a vibrant atmosphere, it made for a night to remember! Thank you to everyone who came along and helped make the event so special, we’ll see you at the next one! ✨  #unimelb #student #relatable #university #momuians"
3933505615766128373,DaWnoRVvob1,https://www.instagram.com/p/DaWnoRVvob1/,reel,video,,2026-07-04T02:00:12Z,2026-07-04,12:00,Saturday,2026-W27,2026-07,283,5,60,13,2401,73,0.0304,"Throwback to Moyts! Here’s a recap reel from our Moyts event where we screened the movies: Incantation 👻, and Pitch Perfect 🎶! With complimentary goodie bags and unforgettable scares and laughs, this was definitely a night to remember.  #unimelb #momu #unilife #melbourne #movienight"
3934561908118681351,DaaXzWQMncH,https://www.instagram.com/p/DaaXzWQMncH/,post,image,,2026-07-06T02:00:06Z,2026-07-06,12:00,Monday,2026-W28,2026-07,529,5,69,12,,81,,Welcome back party people!! Are you guys ready for another one of MoMU’s SOS parties?🤩🤩   We’re making the first week memorable. You in? 🫪🧐P.S. there’s gonna be unbeatable vibes as we start the semester together !!  📆Date: 7 August ⏰Entry: 10pm-11pm 📍District 1 (113 Queen Street)  🎫 Ticket Prices:  🎟️$25 early bird (till 26 July) 🎟️$35 final release (27 July - 7 August) 🎟️$50 VIP (includes 2 free drinks and 1 WP shot)  🔗 link in our bio to grab your discounted tickets NOW!  #unimelb #student #relatable #university #momuians
3937129264666384867,DajfjTXPBnj,https://www.instagram.com/p/DajfjTXPBnj/,reel,video,,2026-07-09T02:00:11Z,2026-07-09,12:00,Thursday,2026-W28,2026-07,450,5,83,13,5080,96,0.0189,POV: I get my hands on a One Wish Willow…  📆 Date: 7 August ⏰ Entry: 9pm - 10:30pm (9pm - 10pm exclusively for MoMU only) 📍 District 1 (113 Queen Street) ‼️ ENTER BEFORE 10PM FOR A FREE DRINK OR DRINK CARD  🎫 Ticket Prices: 🎟️ $25 early bird (till 26 July) 🎟️$35 final release (27 July - 7 August) 🎟️$50 VIP (includes 2 free drinks and 1 WP shot)  🔗 link in our bio to grab your discounted tickets NOW! #momuians #unimelb #obsession #studentlife #fyp
3942672017185261736,Da3L096M0io,https://www.instagram.com/p/Da3L096M0io/,post,image,,2026-07-17T02:00:06Z,2026-07-17,12:00,Friday,2026-W29,2026-07,645,5,76,15,,91,,"WINTERFEST GAMES NIGHT IS HERE!! Spend the evening with us for a cozy night full of board games, card games, and most importantly, memories 😝❄️!!  Not to mention, there will be VOUCHERS 💸 up for grabs for prizes, and FREE SNACKS AND DRINKS will be provided!  Whether you’re here to hangout with your friends, or make new ones, we’ll guarantee that you start the semester with a night full of laughter and fun 🔥  📆 Date: 31st July 2026 ⏰ Time: 5:30pm-8:30pm 📍 Location: Alan Gilbert Building (Room G18, G20, G21)  🎫 Sign-up Price:  🎟️ Non-members - $5 🎟️ Members - $3  Sign-up link in bio 🔗  See you there! #momu #uni #unimelb #unilife #melbourne"
3944377341433482040,Da9Pks4Pgs4,https://www.instagram.com/p/Da9Pks4Pgs4/,reel,video,,2026-07-19T02:00:07Z,2026-07-19,12:00,Sunday,2026-W29,2026-07,421,5,98,13,4636,111,0.0239,"Winter Game Night is officially here! Before we all get cooked for the semester, enjoy this cozy night with us ❄️, with free snacks, and vouchers up for grabs 💰!  📆 Date: 31st July 2026 ⏰ Time: 5:30pm-8:30pm 📍 Location: Alan Gilbert Building (Room G18, G20, G21)  🎫Sign-up Price:  🎟️ Non-members - $5 🎟️ Members - $3  Sign-up link in bio 🔗 Get ready to get cozy this winter⛄️ #unimelb #momuians #unilife #studentlife #fyp"
3944827676236262265,Da-1972MSt5,https://www.instagram.com/p/Da-1972MSt5/,post,image,,2026-07-20T09:00:21Z,2026-07-20,19:00,Monday,2026-W30,2026-07,645,4,59,12,,71,,"❄️🐯 WARM UP YOUR O-WEEK WITH MOMU 🧣☕  Winter's here & we're bringing all the warm vibes to campus for O-Week 🤍✨  Come find us at the MoMU O-Week booth for cosy chats, friendly faces and a chance to discover what MoMU is all about 💚. Whether you're new to uni or just passing by, swing over, ask us anything, learn how to become a member and see what we have in store for you this sem! 👀❄️  📍 Dates & Locations: 🕛 12pm (all days) 📮 21 Jul (Mon) – Market Hall 🌲 22 Jul (Tue) – South Lawn  Good company and plenty of winter fun are waiting for you ☕🧤 Bring your friends and come say hi, we can't wait to meet you! 💚✨  #student #unimelb #oweek #MoMU"
3945864388161018645,DbChsFEM5sV,https://www.instagram.com/p/DbChsFEM5sV/,reel,video,,2026-07-21T03:18:40Z,2026-07-21,13:18,Tuesday,2026-W30,2026-07,110,3,85,6,4579,91,0.0199,"Want one? Drop by, sign up to our membership, and get your goodie bag from us now!!  #unimelb #momuians #oweek"
3948157486316568511,DbKrFDJMr-_,https://www.instagram.com/p/DbKrFDJMr-_/,post,image,,2026-07-24T09:00:05Z,2026-07-24,19:00,Friday,2026-W30,2026-07,814,5,51,12,,63,,"Have you ever thought about what PwC’s intern/graduate programs are like? 🧐  Well you’re in luck! 🤩  We’ll be bringing together a panel of professionals from PwC, including experienced team members, interns, and graduate associates. This is your opportunity to ask any burning questions you have about breaking into the industry, navigating the application and recruitment process, preparing for a career in professional services, and gaining insights into what it’s like to work at PwC from those who have experienced it firsthand.   📆Date: 5th August 2026  🕥Time:  🇲🇾 3.30pm - 4.30pm (MYT)  🇦🇺 5.30pm - 6.30pm (AEDT) 📍Location: Online  💸Price: FREE   Come along and discover the key to unlocking your future internship!! 🤓   🔗 Sign up via the link in our bio!   #momuians #unimelb #pwc #student #studyinaustralia"
3949660245041869879,DbQAxERM_Q3,https://www.instagram.com/p/DbQAxERM_Q3/,reel,video,,2026-07-26T08:57:59Z,2026-07-26,18:57,Sunday,2026-W30,2026-07,524,5,73,11,4384,84,0.0192,make your uni life one to remember 👀 come to MoMU's SOS party to start off your semester in the best way possible ✨️   📆Date: 7 August ⏰️Entry: 9pm - 10:30pm (9pm - 10pm exclusively for MoMU only) 📍District 1 (113 Queen Street) ‼️ENTER BEFORE 10PM FOR A FREE DRINK OR DRINK CARD  🎟Ticket Prices: 🎫$25 early bird (till 26 July)  🎫$35 final release (27 July - 7 August) 🎫$50 VIP (includes 2 free drinks and 1 WP shot)  🧷link in our bio to grab your DISCOUNTED tickets NOW!  #momuians #SOSparty #unimelb #student #lifeatunimelb
3950385181976917027,DbSlmSZs3Qj,https://www.instagram.com/p/DbSlmSZs3Qj/,post,image,,2026-07-27T09:01:31Z,2026-07-27,19:01,Monday,2026-W31,2026-07,1002,5,45,11,,56,,"Ready to map out your future in Australia? 🇦🇺 Whether you’re planning to stay, work, or study further post-grad, navigating visa pathways doesn’t have to be overwhelming – and MoMU’s here to help you lock it in.  We’ve teamed up with YNJ Migration Consultants for an exclusive evening you won’t want to miss. Ask all your burning questions face-to-face – no judgment, just real advice.  What to expect:  📝 A keynote presentation from Director & Registered Migration Agent Mr. Yapit Japoetra 🎮 Interactive icebreakers to connect with your peers 🤝 A relaxed networking session where you can connect with others 🍛 Light refreshments provided throughout the session   📅 : 12 August 2026  ⏰ : 5:00 – 7:30 PM 📍: PAR-379-B1-B103 Lecture Theatre 1, Melbourne School of Population and Global Health 🎟️ : FREE  Come get the clarity you need, enjoy some good refreshments , and set yourself up for success.   🔗 Register now via the link in our bio!   See you there!!!  #momu #unimelb #unilife #momuians #malaysian"
3951835051124215728,DbXvQqRMk-w,https://www.instagram.com/p/DbXvQqRMk-w/,reel,video,,2026-07-29T09:00:09Z,2026-07-29,19:00,Wednesday,2026-W31,2026-07,411,5,119,14,6869,133,0.0194,"Winterfest Games Night is right around the corner ❄️. Get ready to warm up on campus with MoMU!  We’re starting off the first week of class with cozy vibes and energy to make this winter something to remember ✨. See you there!  🗓️ July 31st | 5:30PM - 8:30PM 📍 Alan Gilbert (G18, G20, G21) 🎟️ Non-members - $5 🎟️ Members - $3  Sign-up link in bio 🔗 Catch you this Friday! #momu #unimelb #unilife #fyp #melbourne"
3954010936007573688,Dbfd_8-vcC4,https://www.instagram.com/p/Dbfd_8-vcC4/,reel,video,,2026-08-01T09:00:06Z,2026-08-01,19:00,Saturday,2026-W31,2026-08,529,5,71,10,4957,81,0.0163,"lowk the best way to start the semester? SOS party is happening next friday, come and join us for the best night at D1 🔥  📆Date: 7 August ⏰Entry: 9pm - 10:30pm (9pm - 10pm exclusively for MoMU only) 📍District 1 (113 Queen Street) ‼️ENTER BEFORE 10PM FOR A FREE DRINK OR DRINK CARD  🎫 Ticket Prices:  🎟️$25 early bird (till 26 July) 🎟️$35 final release (27 July - 7 August) 🎟️$50 VIP (includes 2 free drinks and 1 WP shot)  🔗 link in our bio to grab your discounted tickets NOW!  #unimelb #student #relatable #university #momuians"
3955459738114822778,DbknazFsZJ6,https://www.instagram.com/p/DbknazFsZJ6/,reel,video,,2026-08-03T09:00:23Z,2026-08-03,19:00,Monday,2026-W32,2026-08,676,5,70,8,4201,78,0.0186,"🚨 PWC Sign-ups are still open!! Get ready for our PwC panel discussion this Wednesday! If you have ever wondered how to be competitive in application processes or wanted a look at PwC’s intern and graduate programs, this session is for you. We are bringing together a panel including  experienced team members, interns, and graduate associates for you to ask your burning questions to, and get priceless advice on your possible future!  📅 Date: 5th August 2026 ⏰ Time: 3:30pm - 4:30pm (MYT) 5:30pm - 6:30pm (AEDT) 📍 Location: Online 💸 Price: FREE  Don’t ignore this amazing opportunity  🔗 Grab your FREE tickets in the link in our bio! #unimelb #pwc #momuians #unilife #career"
3956900838700514851,DbpvFkmMH4j,https://www.instagram.com/p/DbpvFkmMH4j/,post,image,,2026-08-05T09:05:05Z,2026-08-05,19:05,Wednesday,2026-W32,2026-08,490,5,92,17,,109,,"Looking for a way to unwind after school in a fun way? Come lepak with us for a chill evening of painting, drinks, and good company! 🤩🤩 You can expect fun cultural painting prompts, great company, tasty drinks, and lots of laughs 😝🤪 See you there! 🙂‍↕️🙂‍↕️  📆Date: 21st August 2026  🕥Time: 6pm - 8.30pm  💸Pricing:  Members: $8  Non-members: $10  📍Location: Alan Gilbert (room G18, 20)   🔗 BUY YOUR TICKETS NOW FROM THE LINK IN OUR BIO!!!!  #momuians #unimelb #student #university #relatable"
3957688065227616365,DbsiFObsfBt,https://www.instagram.com/p/DbsiFObsfBt/,reel,video,,2026-08-06T10:47:16Z,2026-08-06,20:47,Thursday,2026-W32,2026-08,468,5,62,12,5118,74,0.0145,SOS party is tomorrow! Let’s start the semester right with MoMu 😍  📅 Date: 7 August ⏰ Entry: 10-11pm (10pm- 11pm exclusively for MoMu) 📍 District 1 (113 Queen Street) ‼️ ENTER BEFORE 10PM FOR A FREE DRINK OR DRINK CARD  🎟️ Ticket Prices: 🎫 $25 early bird (till 26 July) 🎫 $35 final release (27 July – 7 August) 🎫 $50 VIP (includes 2 free drinks and 1 WP shot) 🔗 Link in our bio to grab your DISCOUNTED tickets NOW!  #momuians #SOSparty #unimelb #student #lifeatunimelb
3959084181467538330,DbxfhZAPaOa,https://www.instagram.com/p/DbxfhZAPaOa/,reel,video,,2026-08-08T09:00:04Z,2026-08-08,19:00,Saturday,2026-W32,2026-08,578,5,84,12,7287,96,0.0132,"Kill two birds with one stone! Come map out your future with YNJ and collect your free kiss 😘 💋  What to expect: 📝 A keynote presentation from Director & Registered Migration Agent Mr. Yapit Japoetra 🎮 Interactive icebreakers to connect with your peers 🤝 A relaxed networking session where you can 🍛 Food will be provided with Roti Bar providing free light refreshments  📅 : 12 August 2026  ⏰ 5:00 – 7:30 PM 📍: B1-B103 Lecture Theatre 1, Melbourne School of Population and Global Health 💰: FREE  🔗 Register now via the link in our bio!  #unimelb #momuians #unilife #fyp #unilife"
3961262502980073422,Db5O0JAM7fO,https://www.instagram.com/p/Db5O0JAM7fO/,reel,video,,2026-08-11T09:09:05Z,2026-08-11,19:09,Tuesday,2026-W33,2026-08,803,5,213,14,18710,227,0.0121,"Your future in Australia starts here! 🇦🇺 Got questions about visas, work, study or staying post-grad? Come get the clarity you need, connect with your peers, and hear real advice from the experts. ✨  What to expect:  📝 A keynote presentation from Director & Registered Migration Agent Mr. Yapit Japoetra 🎮 Interactive icebreakers to connect with your peers 🤝 A relaxed networking session where you can connect with others 🍲 Light refreshments provided throughout the session  📅 12 August 2026 🕔 5:00 – 7:30 PM 📍 PAR-379-B1-B103 Lecture Theatre 1, Melbourne School of Population and Global Health 🎟️ FREE  Come get the clarity you need, enjoy some good refreshments, and set yourself up for success.  🔗 Register now via the link in our bio!  See you there!!!  #momu #unimelb #unilife #momuians #malaysian"
3962706576471629363,Db-XKLPsh4z,https://www.instagram.com/p/Db-XKLPsh4z/,reel,video,,2026-08-13T08:58:23Z,2026-08-13,18:58,Thursday,2026-W33,2026-08,475,5,207,25,10725,232,0.0216,"Prepare your artistic minds for MoMU’s next event, Lepak and Lukis, where you (you guessed it…) LEPAK 🧘‍♂️ AND LUKIS ✍️! But that’s not all… Expect a relaxing and chill evening with loads of laughter, and let your creativity run wild 🤩🤩!  📆Date: 21st August 2026  🕥Time: 6pm - 8.30pm  💸Pricing:  Members: $8  Non-members: $10  📍Location: Alan Gilbert (room G18, 20)   🔗 Come sign up with the link in our bio for a fun-filled evening! #momu #unilife #brotherhood #art #unimelb"
3963432958728743463,DcA8UbcGion,https://www.instagram.com/p/DcA8UbcGion/,post,carousel,5,2026-08-14T09:00:01Z,2026-08-14,19:00,Friday,2026-W33,2026-08,275,5,779,21,,800,,"Finding little pieces of Malaysia around Melbourne 🇲🇾💛 From familiar flavours to familiar places, Melbourne might be more similar to our roots than we might think! Here’s to finding our home away from home together 🫶✨  #momuians #melbourne #unimelb #student #studyinmelbourne"
3965606486372144472,DcIqhazMlVY,https://www.instagram.com/p/DcIqhazMlVY/,reel,video,,2026-08-17T08:59:44Z,2026-08-17,18:59,Monday,2026-W34,2026-08,375,5,96,10,6986,106,0.0152,"Give in to the little push and sign up for Lepak and Lukis ✍️✍️!! Don’t wait until it’s too late to hangout and take advantage of the good vibes this Friday evening 🤩!  📆Date: 21st August 2026  🕥Time: 6pm - 8.30pm  💸Pricing:  Members: $8  Non-members: $10  📍Location: Alan Gilbert (room G18, 20)   🔗 Sign-up link is in our bio! Cya!  #momuians #unilife #explore #unimelb #art"
3970666060053690479,Dcao75_Mzhv,https://www.instagram.com/p/Dcao75_Mzhv/,post,image,,2026-08-24T09:00:05Z,2026-08-24,19:00,Monday,2026-W35,2026-08,768,5,89,20,,109,,"Time for the collab of the CENTURY!! MoMU x MUMSU are bringing students together from both communities for a night filled with fun games with prizes to win, drinks and a live DJ that will keep the energy up and going all night 🤩💃🕺  Whether you’re here to meet new people, catch up with friends, get competitive over some games or just to hit the dance floor, there’s something for everyone! Come through our doors and we can’t wait to see you guys there 👯‍♀️🥂  p.s. FINGER FOODS ARE PROVIDED!!  📆Date: 4th September 2026  🕢Time: 7.30pm - 10pm  📍Location: CQ bar  💸Pricings:  🎟️$25 1 free drink & 1 discounted drink 🎟️$35 2 free drink & 2 discounted drinks   🔗HEAD OVER TO OUR BIO AND CLICK THE LINK TO BUY YOUR TICKETS  #momuians #studentlife #unimelb #barnight #cqbar"
3975032724194999970,DcqJzO4Mj6i,https://www.instagram.com/p/DcqJzO4Mj6i/,reel,video,,2026-08-30T09:08:03Z,2026-08-30,19:08,Sunday,2026-W35,2026-08,351,5,146,16,8383,162,0.0193,"Enderpearl your way to the collab of the century, MoMU x MUMSU — YUM SENG! 🪩  📆Date: 4th September 2026  🕢Time: 7.30pm - 10pm  📍Location: CQ bar  💸Pricings:  🎟️$25 1 free drink & 1 discounted drink 🎟️$35 2 free drink & 2 discounted drinks   🔗HEAD OVER TO OUR BIO AND CLICK THE LINK TO BUY YOUR TICKETS  #momuians #studentlife #unimelb #barnight #cqbar"
3975545152624153745,Dcr-UDCsFSR,https://www.instagram.com/p/Dcr-UDCsFSR/,post,image,,2026-08-31T02:05:37Z,2026-08-31,12:05,Monday,2026-W36,2026-08,173,4,164,8,,172,,"A little piece of Malaysia, wherever we go. Today, we celebrate the home that brings us together!  Selamat Hari Merdeka from MoMU! 🇲🇾🤍  #MoMU #Merdeka #HariMerdeka #Malaysia"
3976478968002530584,DcvSo2Ymk0Y,https://www.instagram.com/p/DcvSo2Ymk0Y/,post,carousel,5,2026-09-01T09:00:03Z,2026-09-01,19:00,Tuesday,2026-W36,2026-09,384,5,165,11,,176,,"Missing home a little extra lately? 🇲🇾🥹  Here are a few ways to feel a little more at home in Melbourne! From eating your favourite Malaysian food 🍜 to finding your people in MoMU, calling home and making new memories along the way 🤍  Home might be far, but a little piece of Malaysia is always with you whereever you go. 🇲🇾✨  #momuians #unimelb #studyinmelbourne #lifeatunimelb #MoMU"
3977203533173499282,Dcx3YqSPCWS,https://www.instagram.com/p/Dcx3YqSPCWS/,reel,video,,2026-09-02T09:00:06Z,2026-09-02,19:00,Wednesday,2026-W36,2026-09,482,5,97,12,6357,109,0.0171,"The long awaited MUMSU x MoMU Bar Night is ALMOST HERE 🍺 !   Prepare to Yum Seng through the night at CQ bar, with a night full of games, music, fun, and prizes 🤩! You will NOT want to miss out on this night.  We can’t wait to see you there!   📆Date: 4th September 2026 🕢Time: 7.30pm - 10pm 📍Location: CQ bar  💸Pricing: 🎟️$25 1 free drink & 1 discounted drink 🎟️$35 2 free drink & 2 discounted drinks  🔗 TICKET LINK IS IN BIO!! GO!!!  #momuians #unilife #bar #melbourne #studentlife"
3980621595897144177,Dc-AkBQsqNx,https://www.instagram.com/p/Dc-AkBQsqNx/,post,image,,2026-09-07T02:12:28Z,2026-09-07,12:12,Monday,2026-W37,2026-09,685,5,91,10,,101,,"It’s time to put on your gear and get ready for MoMU’s one and only annual MoMULYMPICS!!!  With ball games including volleyball, basketball, and captainball, there’s definitely something for everyone! 🤩 Alongside some friendly competition, there’s cool prizes to be won 🥇🏆 You can sign up as a group or individually! Just make sure it’s in the correct form!  Don’t overthink it, JUST SIGN UP AND COME PLAY 🏀🏐 we can’t wait to see you there!  📆 Date: 20th September 2026  🕢 Time: 11:00am to 4:00pm  📍Venue: State Sports Centre (MSAC)  💸 Pricing:  🎟️ Members: $16/person  🎫 Non-members: $20/person  🔗Links in our bio for you to sign up NOW  #momuians #unimelb #sports #games #momulympics"
3980819886618298179,Dc-tph4scdD,https://www.instagram.com/p/Dc-tph4scdD/,post,image,,2026-09-07T09:00:03Z,2026-09-07,19:00,Monday,2026-W37,2026-09,604,5,19,5,,24,,"Want to know more about the positions that lead MoMU? Come on over to our Pre-AGM to get to know more about the roles. Whether you’re looking to join us as part of our teams (Activities, Sponsorships, Publicities) or aiming for an executive role (President, Vice-President, Secretary, Treasurer), this is your only chance to get a more in depth look at how the leaders of MoMU run the club 🧐 Ask away til your heart’s content and prepare for nominations 🗳️  📆 Date: 12th September 2026  🕢 Time: 11:00am to 1:00pm  📍 Venue: Alan Gilbert Theatre L1-109  #momuians #unimelb #relatable #studentlife #election"
